DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2019-09,112.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2019-10,112.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2019-11,112.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2019-12,111.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-01,111.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-02,112.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-03,112.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-04,113.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-05,113.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-06,113.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-07,114.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-08,108.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-09,112.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-10,111.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-11,112.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2020-12,111.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-01,112.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-02,113.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-03,113.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-04,114.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-05,115.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-06,116.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-07,116.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-08,118.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-09,117.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-10,119.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-11,118.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2021-12,118.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-01,118.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-02,119.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-03,121.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-04,123.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-05,124.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-06,126.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-07,127.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-08,128.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-09,129.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-10,130.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-11,130.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2022-12,132.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-01,130.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-02,133.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-03,135.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-04,136.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-05,137.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-06,138.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-07,139.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-08,139.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-09,140.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-10,140.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-11,140.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2023-12,141.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-01,140.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-02,141.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-03,143.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-04,144.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-05,145.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-06,146.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-07,146.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-08,145.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-09,146.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-10,146.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-11,146.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2024-12,146.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-01,144.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-02,146.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-03,147.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-04,148.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-05,149.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-06,150.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-07,151.0,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-08,150.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-09,151.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-10,151.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-11,151.5,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2025-12,151.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2026-01,150.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2026-02,152.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2026-03,153.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2026-04,154.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GBR,M,N,CPI,IX,CP11,N,_Z,2026-05,155.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-01,96.98967,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-02,97.24085,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-03,97.20529,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-04,97.34978,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-05,97.50204,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-06,97.56539,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-07,97.7988,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-08,97.95107,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-09,98.13112,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-10,98.19447,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-11,98.32006,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2014-12,98.40009,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-01,98.68795,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-02,98.85799,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-03,99.46818,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-04,99.69824,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-05,99.79827,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-06,99.95832,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-07,100.1884,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-08,100.3885,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-09,100.5085,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-10,100.6285,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-11,100.7586,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2015-12,101.0586,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-01,101.3976,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-02,101.6677,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-03,101.9778,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-04,102.2579,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-05,102.3979,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-06,102.498,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-07,102.738,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-08,102.9081,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-09,102.9181,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-10,103.0181,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-11,103.0681,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2016-12,103.2682,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-01,103.7483,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-02,104.0184,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-03,104.3085,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-04,104.4885,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-05,104.7986,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-06,104.8687,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-07,105.1976,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-08,105.4977,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-09,105.3577,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-10,105.5677,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-11,105.6678,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2017-12,106.0679,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-01,106.548,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-02,106.9382,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-03,107.2883,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-04,107.6984,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-05,108.0685,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-06,108.1685,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-07,108.5175,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-08,108.7576,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-09,108.5775,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-10,108.7376,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-11,108.9576,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2018-12,109.3478,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-01,109.6979,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-02,109.8879,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-03,109.6278,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-04,109.7979,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-05,110.0079,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-06,110.108,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-07,110.348,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-08,110.6381,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-09,110.088,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-10,110.268,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-11,110.288,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2019-12,110.4481,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-01,110.8326,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-02,110.7548,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-03,110.5881,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-04,110.677,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-05,110.9104,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-06,111.0105,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-07,111.2772,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-08,111.5773,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-09,111.3772,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-10,111.6218,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-11,111.3995,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2020-12,111.7107,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-01,112.0219,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-02,112.322,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-03,112.7221,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-04,113.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-05,113.5112,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-06,113.7224,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),KOR,M,N,CPI,IX,CP11,N,_Z,2021-07,114.367,A,,2015,,2
