DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-06,107.6842,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-05,108.3191,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-04,107.4302,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-03,106.5413,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-02,106.4143,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2022-01,105.7794,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-12,105.6524,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-11,105.6524,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-10,105.6524,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-09,105.3985,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-08,107.6842,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-07,106.6683,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-06,104.7635,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-05,105.3985,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-04,104.7635,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-03,104.5096,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-02,104.3826,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2021-01,104.7635,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2020-12,99.5571,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2020-11,98.41422,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2020-10,98.41422,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2020-09,99.5571,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP11,N,_Z,2020-08,100.827,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-06,100.2944,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-05,100.4084,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-04,100.2944,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-03,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-02,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2017-01,99.95251,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-12,100.1805,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-11,100.4084,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-10,100.4084,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-09,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-08,99.6106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-07,99.6106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-06,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-05,99.95251,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-04,99.95251,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-03,99.72457,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-02,99.6106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2016-01,99.49663,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-12,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-11,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-10,100.2944,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-09,100.2944,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-08,100.1805,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-07,100.0665,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-06,100.1805,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-05,100.4084,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-04,100.1805,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-03,99.72457,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-02,99.38266,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2015-01,99.6106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-12,99.72457,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-11,99.6106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-10,100.0665,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-09,100.2944,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-08,100.0665,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-07,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-06,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-05,99.83854,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-04,99.49663,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-03,97.44515,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-02,97.21721,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2014-01,97.21721,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-06,139.2965,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-05,139.4323,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-04,139.0249,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-03,138.6176,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-02,139.1607,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2026-01,139.7038,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-12,138.7534,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-11,138.7534,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-10,138.0746,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-09,137.1242,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-08,136.8527,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-07,135.0877,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-06,134.5446,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-05,134.2731,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-04,133.8658,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-03,133.8658,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-02,133.7301,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2025-01,134.4089,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-12,132.2366,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-11,130.6074,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-10,129.6571,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-09,127.7563,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-08,125.9914,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-07,124.3622,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-06,124.3622,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-05,125.041,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-04,124.6337,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-03,123.6833,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2024-02,123.1403,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-03,100.1592,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-02,100.2769,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2020-01,100.5123,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-12,100.4147,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-11,100.6099,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-10,99.24372,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-09,99.43889,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-08,100.2196,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-07,100.8051,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-06,101.293,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-05,101.8785,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-04,102.0737,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-03,102.5616,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-02,102.2688,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2019-01,101.5858,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-12,101.1954,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-11,101.0978,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-10,100.3172,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-09,99.3413,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-08,98.65821,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-07,98.36546,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-06,98.65821,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-05,97.97511,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-04,96.8041,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-03,96.21859,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-02,95.82825,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2018-01,95.34032,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-12,95.14516,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-11,95.04757,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-10,94.94999,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-09,94.8524,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-08,94.65723,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-07,94.65723,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-06,94.65723,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-05,94.36448,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-04,92.60796,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-03,91.53452,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-02,90.75385,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2017-01,90.07075,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-12,89.19249,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-11,88.21664,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-10,87.92388,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-09,88.02147,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-08,88.70456,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-07,89.68041,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP045,N,_Z,2016-06,90.65626,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-08,104.6284,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-07,104.2052,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-06,104.0994,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-05,103.7821,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-04,103.6763,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-03,103.6763,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-02,104.0994,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2019-01,104.84,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,CP01,N,_Z,2018-12,103.3589,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2026-06,115.7945,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES_COICOP2018@DF_PRICES_C2018_ALL(1.0),JPN,M,N,CPI,IX,_T,N,_Z,2026-05,115.6805,A,,2015,,2
